日期,收市,開市,高,低,成交量,更改%
2000年10月5日,"3,472.10","3,499.96","3,549.01","3,459.58",-,-1.45%
2000年10月4日,"3,523.10","3,440.60","3,532.43","3,382.53",-,1.95%
2000年10月3日,"3,455.83","3,624.93","3,639.29","3,454.65",-,-3.17%
2000年10月2日,"3,568.90","3,714.48","3,714.48","3,559.84",-,-2.83%
2000年9月29日,"3,672.82","3,749.27","3,751.33","3,670.31",-,-2.79%
2000年9月28日,"3,778.32","3,638.94","3,778.38","3,626.55",-,3.34%
2000年9月27日,"3,656.30","3,740.62","3,750.61","3,622.66",-,-0.89%
2000年9月26日,"3,689.10","3,762.65","3,795.79","3,677.73",-,-1.39%
2000年9月25日,"3,741.22","3,852.53","3,868.11","3,737.50",-,-1.64%
2000年9月22日,"3,803.76","3,616.16","3,803.76","3,614.66",-,-0.66%
2000年9月21日,"3,828.87","3,864.60","3,892.40","3,813.12",-,-1.76%
2000年9月20日,"3,897.44","3,863.08","3,913.87","3,795.08",-,0.82%
2000年9月19日,"3,865.64","3,766.04","3,865.85","3,740.65",-,3.73%
2000年9月18日,"3,726.52","3,838.63","3,862.32","3,702.54",-,-2.83%
2000年9月15日,"3,835.23","3,905.09","3,905.09","3,806.88",-,-2.01%
2000年9月14日,"3,913.86","3,963.10","3,984.33","3,897.18",-,0.51%
2000年9月13日,"3,893.89","3,794.92","3,895.81","3,794.29",-,1.15%
2000年9月12日,"3,849.51","3,925.42","3,958.36","3,834.34",-,-1.20%
2000年9月11日,"3,896.35","3,961.16","4,008.46","3,880.69",-,-2.06%
2000年9月8日,"3,978.41","4,081.96","4,081.96","3,977.47",-,-2.93%
2000年9月7日,"4,098.35","4,047.02","4,105.54","4,035.12",-,2.12%
2000年9月6日,"4,013.34","4,136.84","4,136.84","4,013.34",-,-3.13%
2000年9月5日,"4,143.18","4,205.94","4,206.51","4,143.18",-,-2.15%
2000年9月1日,"4,234.33","4,252.15","4,259.87","4,192.89",-,0.67%
2000年8月31日,"4,206.35","4,127.19","4,208.73","4,127.19",-,2.50%
2000年8月30日,"4,103.81","4,076.50","4,115.99","4,065.82",-,0.53%
