日期,收市,開市,高,低,成交量,更改%
2019年11月15日,"11,525.60","11,485.46","11,552.25","11,485.46","2,446.28B",0.66%
2019年11月14日,"11,450.42","11,488.74","11,498.25","11,424.77","2,312.00B",-0.15%
2019年11月13日,"11,467.83","11,483.24","11,509.37","11,439.09","1,956.99B",-0.46%
2019年11月12日,"11,520.37","11,463.33","11,520.37","11,459.68","2,003.12B",0.81%
2019年11月11日,"11,427.28","11,570.33","11,570.33","11,409.83","2,387.16B",-1.31%
2019年11月8日,"11,579.54","11,620.89","11,642.41","11,561.31","2,109.53B",-0.23%
2019年11月7日,"11,606.56","11,642.91","11,647.47","11,552.08","2,358.55B",-0.40%
2019年11月6日,"11,653.07","11,645.08","11,668.20","11,601.70","2,666.58B",0.08%
2019年11月5日,"11,644.03","11,576.18","11,644.03","11,576.18","2,333.10B",0.75%
2019年11月4日,"11,556.85","11,451.72","11,559.07","11,451.72","2,378.89B",1.38%
2019年11月1日,"11,399.53","11,373.70","11,399.53","11,335.51","1,920.46B",0.36%
2019年10月31日,"11,358.71","11,393.68","11,428.42","11,358.71","2,507.45B",-0.19%
2019年10月30日,"11,380.28","11,336.97","11,380.28","11,306.95","1,993.07B",0.41%
2019年10月29日,"11,333.87","11,347.39","11,373.95","11,292.83","2,227.97B",0.17%
2019年10月28日,"11,315.02","11,321.99","11,341.03","11,295.44","1,737.75B",0.17%
2019年10月25日,"11,296.12","11,336.64","11,347.18","11,281.37","1,966.18B",-0.21%
2019年10月24日,"11,320.14","11,266.84","11,320.14","11,254.59","2,106.81B",0.72%
2019年10月23日,"11,239.67","11,266.18","11,281.12","11,209.10","2,304.73B",-0.28%
2019年10月22日,"11,271.25","11,221.19","11,271.25","11,218.25","2,112.76B",0.78%
2019年10月21日,"11,184.15","11,166.24","11,188.13","11,147.86","1,759.99B",0.04%
2019年10月18日,"11,180.22","11,190.21","11,237.38","11,154.86","2,561.69B",-0.06%
2019年10月17日,"11,186.88","11,156.14","11,186.88","11,131.45","2,151.30B",0.22%
2019年10月16日,"11,162.83","11,166.17","11,180.11","11,113.18","2,346.48B",0.46%
2019年10月15日,"11,111.80","11,103.50","11,126.45","11,091.29","2,031.76B",0.41%
2019年10月14日,"11,066.95","11,004.74","11,085.49","11,004.74","2,395.54B",1.63%
2019年10月9日,"10,889.96","10,976.93","10,989.39","10,889.96","1,941.59B",-1.16%
2019年10月8日,"11,017.31","10,986.01","11,020.51","10,986.01","1,872.42B",0.75%
2019年10月7日,"10,935.06","10,932.24","10,954.45","10,919.43","1,617.65B",0.37%
2019年10月4日,"10,894.48","10,907.69","10,941.49","10,854.12","1,759.18B",0.17%
2019年10月3日,"10,875.91","10,866.50","10,888.40","10,809.28","1,753.55B",-0.66%
2019年10月2日,"10,947.88","10,945.92","10,965.20","10,927.39","1,628.03B",-0.18%
2019年10月1日,"10,967.65","10,855.60","10,967.65","10,855.60","2,028.81B",1.27%
2019年9月30日,"10,829.68","10,904.00","10,921.17","10,827.61","2,084.92B",0.00%
2019年9月27日,"10,829.68","10,904.00","10,921.17","10,827.61","2,084.92B",-0.39%
2019年9月26日,"10,871.99","10,909.57","10,934.91","10,856.96","1,930.86B",-0.02%
2019年9月25日,"10,873.69","10,885.67","10,885.67","10,825.85","1,969.23B",-0.41%
2019年9月24日,"10,918.01","10,917.44","10,947.53","10,886.62","2,057.94B",-0.01%
2019年9月23日,"10,919.02","10,924.81","10,948.19","10,905.92","1,996.49B",-0.10%
2019年9月20日,"10,929.69","10,908.10","10,931.76","10,903.45","2,822.04B",0.32%
2019年9月19日,"10,894.70","10,947.62","10,954.18","10,874.66","1,876.18B",-0.32%
2019年9月18日,"10,929.45","10,887.42","10,971.54","10,878.34","2,121.91B",0.51%
2019年9月17日,"10,874.50","10,908.85","10,912.23","10,866.43","2,104.94B",-0.22%
2019年9月16日,"10,898.13","10,822.69","10,898.13","10,822.69","2,107.24B",0.65%
2019年9月12日,"10,827.55","10,830.25","10,862.68","10,804.02","2,035.88B",0.34%
2019年9月11日,"10,790.35","10,787.65","10,815.59","10,746.87","2,151.83B",0.34%
2019年9月10日,"10,753.58","10,791.95","10,810.03","10,732.78","2,275.04B",-0.44%
2019年9月9日,"10,801.14","10,808.68","10,829.44","10,778.15","2,214.90B",0.19%
2019年9月6日,"10,780.64","10,783.46","10,803.07","10,753.45","2,376.17B",0.22%
2019年9月5日,"10,756.93","10,718.40","10,766.60","10,714.27","2,805.21B",0.93%
2019年9月4日,"10,657.31","10,566.32","10,670.43","10,566.32","2,090.58B",0.94%
2019年9月3日,"10,558.21","10,629.22","10,650.15","10,557.03","1,996.96B",-0.72%
2019年9月2日,"10,634.85","10,613.19","10,634.85","10,589.42","2,078.56B",0.16%
2019年8月30日,"10,618.05","10,504.28","10,618.05","10,504.28","2,823.73B",1.49%
2019年8月29日,"10,462.43","10,440.15","10,466.99","10,406.49","2,062.95B",0.27%
2019年8月28日,"10,434.29","10,397.60","10,456.30","10,397.60","1,678.29B",0.45%
2019年8月27日,"10,387.23","10,386.21","10,431.78","10,368.96","2,298.78B",0.32%
2019年8月26日,"10,354.57","10,453.40","10,453.40","10,340.15","2,015.69B",-1.74%
2019年8月23日,"10,538.11","10,526.15","10,541.73","10,503.07","1,896.15B",0.08%
2019年8月22日,"10,529.78","10,560.01","10,596.41","10,515.72","2,281.35B",0.04%
2019年8月21日,"10,525.80","10,526.87","10,545.25","10,504.49","2,139.27B",0.03%
2019年8月20日,"10,522.50","10,508.42","10,538.12","10,497.13","2,290.85B",0.32%
2019年8月19日,"10,488.75","10,449.39","10,516.05","10,449.39","2,353.81B",0.65%
2019年8月16日,"10,420.89","10,345.42","10,456.32","10,318.37","2,566.05B",0.91%
