日期,收市,開市,高,低,成交量,更改%
2003年9月22日,"10,873.27","10,920.03","11,010.14","10,822.56",-,-0.87%
2003年9月19日,"10,968.42","11,170.35","11,204.87","10,949.23",-,-0.91%
2003年9月18日,"11,069.22","11,104.32","11,129.95","10,984.78",-,-0.64%
2003年9月17日,"11,140.05","11,165.81","11,189.91","11,075.64",-,0.62%
2003年9月16日,"11,071.38","10,908.71","11,074.94","10,873.38",-,0.72%
2003年9月15日,"10,992.73","10,952.58","11,008.88","10,871.59",-,1.00%
2003年9月11日,"10,883.52","10,762.03","10,889.05","10,762.03",-,0.68%
2003年9月10日,"10,810.31","10,948.03","10,948.03","10,784.86",-,-2.14%
2003年9月9日,"11,046.82","11,219.72","11,242.15","11,029.45",-,-1.06%
2003年9月8日,"11,165.28","11,126.31","11,177.40","11,076.71",-,-0.05%
2003年9月5日,"11,170.61","11,164.65","11,198.96","11,104.32",-,0.29%
2003年9月4日,"11,138.62","11,145.73","11,196.18","11,062.23",-,0.33%
2003年9月3日,"11,102.36","11,027.56","11,114.50","10,989.75",-,1.48%
2003年9月2日,"10,939.94","10,940.34","10,967.52","10,879.44",-,0.34%
2003年9月1日,"10,903.40","10,937.79","11,039.43","10,899.93",-,-0.05%
2003年8月29日,"10,908.99","10,812.87","10,934.52","10,804.46",-,1.38%
2003年8月28日,"10,760.12","10,693.54","10,770.44","10,675.98",-,0.76%
2003年8月27日,"10,678.55","10,749.88","10,797.96","10,659.00",-,-0.70%
2003年8月26日,"10,753.93","10,709.60","10,753.93","10,629.89",-,-0.10%
2003年8月25日,"10,764.22","10,733.12","10,845.76","10,718.88",-,0.03%
2003年8月22日,"10,760.73","10,665.56","10,768.64","10,623.69",-,1.10%
2003年8月21日,"10,643.63","10,490.57","10,655.21","10,474.28",-,1.61%
2003年8月20日,"10,475.33","10,462.27","10,576.19","10,447.74",-,-0.32%
2003年8月19日,"10,509.29","10,569.05","10,617.72","10,477.58",-,-0.15%
2003年8月18日,"10,525.04","10,457.35","10,527.35","10,424.39",-,0.96%
2003年8月15日,"10,424.56","10,427.15","10,434.49","10,312.52",-,0.49%
2003年8月14日,"10,374.02","10,352.09","10,374.23","10,283.93",-,0.70%
2003年8月13日,"10,301.47","10,273.03","10,365.42","10,257.18",-,1.15%
2003年8月12日,"10,184.17","10,125.81","10,187.04","10,104.50",-,0.90%
