日期,收市,開市,高,低,成交量,更改%
2015年8月13日,"4,075.46","4,010.01","4,075.70","3,967.82",242.84K,1.48%
2015年8月12日,"4,016.13","4,025.67","4,078.03","4,015.35",255.15K,-1.24%
2015年8月11日,"4,066.67","4,083.59","4,110.13","4,042.00",322.03K,-0.43%
2015年8月10日,"4,084.36","3,947.47","4,101.73","3,932.84",306.78K,4.54%
2015年8月7日,"3,906.94","3,866.43","3,926.65","3,857.91",183.35K,1.96%
2015年8月6日,"3,831.85","3,802.93","3,888.69","3,793.24",147.28K,-0.91%
2015年8月5日,"3,866.90","3,937.62","3,962.28","3,858.66",200.48K,-2.06%
2015年8月4日,"3,948.16","3,827.37","3,948.45","3,801.03",220.24K,3.11%
2015年8月3日,"3,829.24","3,766.07","3,829.24","3,742.58",245.81K,0.33%
2015年7月31日,"3,816.70","3,777.15","3,863.62","3,757.99",222.38K,0.03%
2015年7月30日,"3,815.41","3,915.78","3,968.53","3,802.88",271.55K,-2.93%
2015年7月29日,"3,930.38","3,839.96","3,934.00","3,769.19",276.97K,3.13%
2015年7月28日,"3,811.09","3,690.97","3,883.45","3,627.42",383.53K,-0.20%
2015年7月27日,"3,818.73","4,097.80","4,156.31","3,817.17",365.06K,-8.56%
2015年7月24日,"4,176.28","4,255.20","4,299.65","4,154.62",392.05K,-1.75%
2015年7月23日,"4,250.81","4,158.93","4,262.06","4,148.82",354.47K,2.25%
2015年7月22日,"4,157.16","4,148.56","4,187.43","4,094.71",318.95K,-0.21%
2015年7月21日,"4,166.01","4,109.76","4,201.48","4,081.70",318.38K,0.13%
2015年7月20日,"4,160.61","4,157.06","4,221.69","4,106.39",352.67K,0.22%
2015年7月17日,"4,151.50","4,023.76","4,190.19","4,000.23",331.11K,3.86%
2015年7月16日,"3,997.36","3,949.64","4,067.02","3,856.32",330.53K,0.77%
2015年7月15日,"3,966.76","4,068.88","4,114.24","3,899.51",421.96K,-3.54%
2015年7月14日,"4,112.15","4,178.63","4,258.51","4,062.50",454.42K,-2.37%
2015年7月13日,"4,211.81","4,132.23","4,278.16","4,072.43",502.09K,2.56%
2015年7月10日,"4,106.56","3,916.27","4,179.11","3,887.55",500.70K,5.36%
2015年7月9日,"3,897.63","3,621.68","3,930.26","3,537.83",503.87K,6.40%
2015年7月8日,"3,663.04","3,651.06","3,762.62","3,612.25",581.47K,-6.75%
2015年7月7日,"3,928.00","3,877.85","3,960.64","3,743.62",679.39K,-1.76%
2015年7月6日,"3,998.54","4,218.27","4,218.27","3,832.47",648.10K,2.90%
2015年7月3日,"3,885.92","4,017.20","4,164.63","3,785.90",429.30K,-5.41%
2015年7月2日,"4,108.00","4,287.73","4,312.19","4,000.06",457.06K,-3.41%
2015年7月1日,"4,253.02","4,408.98","4,526.13","4,235.70",431.72K,-4.92%
2015年6月30日,"4,473.00","4,161.07","4,475.77","4,016.01",527.05K,6.71%
2015年6月29日,"4,191.55","4,446.84","4,451.17","4,000.93",525.66K,-3.34%
2015年6月26日,"4,336.19","4,573.87","4,650.19","4,278.68",446.64K,-7.87%
2015年6月25日,"4,706.52","4,906.24","4,919.26","4,667.22",446.14K,-3.56%
2015年6月24日,"4,880.13","4,811.59","4,883.73","4,744.31",434.64K,1.96%
2015年6月23日,"4,786.09","4,641.42","4,786.95","4,455.33",365.09K,3.21%
2015年6月19日,"4,637.05","4,847.06","4,910.45","4,634.69",358.11K,-5.95%
2015年6月18日,"4,930.55","5,107.69","5,121.22","4,926.43",364.40K,-4.05%
2015年6月17日,"5,138.83","5,072.31","5,158.37","4,949.29",397.12K,1.46%
2015年6月16日,"5,064.82","5,165.02","5,204.30","5,015.26",411.68K,-2.99%
2015年6月15日,"5,221.17","5,354.01","5,362.45","5,207.31",475.75K,-2.14%
2015年6月12日,"5,335.12","5,329.28","5,351.65","5,283.09",430.13K,0.54%
2015年6月11日,"5,306.59","5,305.14","5,329.30","5,248.16",392.34K,-0.05%
2015年6月10日,"5,309.11","5,254.30","5,374.83","5,209.68",442.17K,-0.16%
